CHEESMAN,Max T,Min T,Precipitation,Snowfall
5/12/1905,63,31,0,M
5/13/1905,55,36,0.3,M
5/14/1905,62,32,0,M
5/15/1905,67,39,0,M
5/16/1905,65,34,0,M
5/17/1905,72,38,0,M
5/18/1905,70,41,T,M
5/19/1905,58,41,0.37,M
5/20/1905,65,41,0.12,M
5/21/1905,70,37,0.02,M
5/22/1905,70,40,0,M
5/23/1905,70,42,0,M
5/24/1905,70,40,0,M
5/25/1905,63,37,0.1,M
5/26/1905,68,46,0.23,M
5/27/1905,67,46,0,M
5/28/1905,64,46,0.03,M
5/29/1905,65,35,0,M
5/30/1905,70,41,0,M
5/31/1905,78,42,0,M
6/1/1905,80,44,0,M
6/2/1905,81,47,0,M
6/3/1905,83,49,0,M
6/4/1905,77,50,0,M
6/5/1905,75,46,0,M
6/6/1905,76,38,0,M
6/7/1905,77,49,0,M
6/8/1905,77,51,0,M
6/9/1905,74,52,0.02,M
6/10/1905,77,43,0,M
6/11/1905,77,42,0.14,M
6/12/1905,80,46,0,M
6/13/1905,81,45,0,M
6/14/1905,79,46,0,M
6/15/1905,81,51,0,M
6/16/1905,74,50,T,M
6/17/1905,76,46,0,M
6/18/1905,73,42,0,M
6/19/1905,77,48,0,M
6/20/1905,77,45,0,M
6/21/1905,75,50,T,M
6/22/1905,85,49,0,M
6/23/1905,86,50,0,M
6/24/1905,85,50,0,M
6/25/1905,85,50,0,M
6/26/1905,89,52,0,M
6/27/1905,88,50,0,M
6/28/1905,87,56,0,M
6/29/1905,77,52,0,M
6/30/1905,93,49,0,M
7/1/1905,81,56,0.03,M
7/2/1905,73,46,0,M
7/3/1905,75,45,0,M
7/4/1905,82,44,0,M
7/5/1905,75,44,0,M
7/6/1905,80,44,0,M
7/7/1905,81,49,0,M
7/8/1905,M,44,0.34,M
7/9/1905,70,42,0,M
7/10/1905,80,44,0,M
7/11/1905,85,47,0,M
7/12/1905,85,49,0,M
7/13/1905,84,52,0.16,M
7/14/1905,84,54,0,M
7/15/1905,84,59,0,M
7/16/1905,84,49,0,M
7/17/1905,89,51,0,M
7/18/1905,78,60,0.05,M
7/19/1905,81,47,T,M
7/20/1905,77,57,0.11,M
7/21/1905,71,52,T,M
7/22/1905,80,47,0,M
7/23/1905,77,46,0.73,M
7/24/1905,77,49,0.04,M
7/25/1905,83,50,0,M
7/26/1905,82,51,0,M
7/27/1905,80,54,0.38,M
7/28/1905,80,52,0.24,M
7/29/1905,75,57,0.04,M
7/30/1905,70,55,T,M
7/31/1905,77,52,0.04,M
8/1/1905,74,48,0.04,M
8/2/1905,78,50,0.03,M
8/3/1905,81,47,0,M
8/4/1905,86,49,0,M
8/5/1905,86,55,0,M
8/6/1905,70,51,0.21,M
8/7/1905,80,45,0,M
8/8/1905,81,48,0,M
8/9/1905,83,45,0,M
8/10/1905,83,51,0.05,M
8/11/1905,71,49,0.1,M
8/12/1905,76,45,T,M
8/13/1905,80,46,0,M
8/14/1905,80,46,0,M
8/15/1905,83,50,0,M
8/16/1905,85,46,0,M
8/17/1905,86,48,0,M
8/18/1905,84,55,0,M
8/19/1905,87,49,0,M
8/20/1905,91,51,0,M
8/21/1905,90,66,0,M
8/22/1905,85,52,T,M
8/23/1905,86,53,0.06,M
8/24/1905,80,52,T,M
8/25/1905,85,61,0,M
8/26/1905,87,51,0,M
8/27/1905,84,55,0.07,M
8/28/1905,87,55,T,M
8/29/1905,88,53,T,M
8/30/1905,85,54,0.19,M
8/31/1905,85,54,T,M
9/1/1905,83,48,0,M
9/2/1905,74,44,0,M
9/3/1905,79,43,0,M
9/4/1905,70,54,0.13,M
9/5/1905,69,47,0.04,M
9/6/1905,70,47,0.87,M
9/7/1905,71,50,T,M
9/8/1905,75,47,0.01,M
9/9/1905,71,51,0.07,M
9/10/1905,76,42,0,M
9/11/1905,78,45,0,M
9/12/1905,74,45,0.03,M
9/13/1905,80,47,0,M
9/14/1905,84,46,0,M
9/15/1905,81,46,0,M
9/16/1905,79,45,0,M
9/17/1905,75,50,0,M
9/18/1905,64,34,0.27,M
9/19/1905,74,32,0,M
9/20/1905,80,38,0,M
9/21/1905,82,38,0,M
9/22/1905,83,41,0,M
9/23/1905,85,45,0,M
9/24/1905,79,44,0,M
9/25/1905,72,52,0,M
9/26/1905,76,38,0,M
9/27/1905,79,41,0,M
9/28/1905,81,44,0,M
9/29/1905,74,51,0.03,M
9/30/1905,60,41,0,M
10/1/1905,63,35,0,0
10/2/1905,81,33,0,0
10/3/1905,81,33,0,0
10/4/1905,80,35,0,0
10/5/1905,80,34,0,0
10/6/1905,78,37,0,0
10/7/1905,77,34,0,0
10/8/1905,M,46,0,0
10/9/1905,50,28,T,0
10/10/1905,70,17,0.13,1
10/11/1905,76,24,0,0
10/12/1905,65,30,0,0
10/13/1905,M,31,0,0
10/14/1905,59,31,0.03,0
10/15/1905,61,25,0,0
10/16/1905,M,30,0,0
10/17/1905,54,30,0.18,1
10/18/1905,51,27,0,0
10/19/1905,60,23,0,0
10/20/1905,49,23,0,0
10/21/1905,65,22,0,0
10/22/1905,64,21,0,0
10/23/1905,55,28,0,0
10/24/1905,66,20,0,0
10/25/1905,68,25,0,0
10/26/1905,M,33,0,0
10/27/1905,52,32,0,0
10/28/1905,41,31,0.05,0
10/29/1905,M,26,0,0
10/30/1905,54,19,0.23,2
10/31/1905,54,10,0,0
11/1/1905,59,20,0,0
11/2/1905,63,32,0,0
11/3/1905,62,M,0,0
11/4/1905,51,27,0,0
11/5/1905,38,30,0.05,0.5
11/6/1905,56,27,0,0
11/7/1905,64,26,0,0
11/8/1905,48,24,T,0
11/9/1905,49,29,0,0
11/10/1905,58,18,0,0
11/11/1905,59,19,0,0
11/12/1905,61,23,0,0
11/13/1905,59,19,0,0
11/14/1905,68,26,0,0
11/15/1905,67,25,0,0
11/16/1905,69,27,0,0
11/17/1905,52,28,0,0
11/18/1905,55,25,0,0
11/19/1905,57,20,0,0
11/20/1905,56,30,0,0
11/21/1905,44,29,0,0
11/22/1905,44,24,0,0
11/23/1905,45,30,0,0
11/24/1905,51,23,0,0
11/25/1905,51,35,0,0
11/26/1905,57,28,0,0
11/27/1905,52,35,0.01,0
11/28/1905,38,24,0,0
11/29/1905,35,8,0,0
11/30/1905,42,16,0,0
12/1/1905,34,12,0,0
12/2/1905,34,8,0,0
12/3/1905,51,8,0,0
12/4/1905,51,16,0,0
12/5/1905,52,12,0,0
12/6/1905,59,10,0,0
12/7/1905,55,13,0,0
12/8/1905,38,16,0,0
12/9/1905,40,7,0.07,1.3
12/10/1905,48,3,0,0
12/11/1905,58,7,0,0
12/12/1905,51,12,0,0
12/13/1905,36,10,0,0
12/14/1905,52,17,0,0
12/15/1905,62,12,0,0
12/16/1905,57,19,0,0
12/17/1905,50,18,0,0
12/18/1905,49,11,0,0
12/19/1905,45,11,0,0
12/20/1905,40,12,0,0
12/21/1905,30,2,0,0
12/22/1905,26,8,0.03,0.5
12/23/1905,37,7,0,0
12/24/1905,42,8,0,0
12/25/1905,53,1,0,0
12/26/1905,49,20,0,0
12/27/1905,39,7,0,0
12/28/1905,26,5,0,0
12/29/1905,28,-6,0,0
12/30/1905,36,-4,0,0
12/31/1905,39,13,0,0
1/1/1906,29,7,0,0
1/2/1906,22,7,0,0
1/3/1906,27,-2,0,0
1/4/1906,55,M,0,0
1/5/1906,55,18,0,0
1/6/1906,52,14,0,0
1/7/1906,38,16,T,0
1/8/1906,49,-9,0,0
1/9/1906,54,3,0,0
1/10/1906,49,7,0,0
1/11/1906,46,5,0,0
1/12/1906,48,23,0,0
1/13/1906,47,22,0,0
1/14/1906,45,27,0.03,0.5
1/15/1906,37,19,0,0
1/16/1906,59,17,0,0
1/17/1906,54,18,0,0
1/18/1906,59,27,0,0
1/19/1906,57,41,0,0
1/20/1906,44,16,0.06,1
1/21/1906,22,-10,0,0
1/22/1906,49,-9,0,0
1/23/1906,52,4,0,0
1/24/1906,48,21,0,0
1/25/1906,58,10,0,0
1/26/1906,62,11,0,0
1/27/1906,59,9,0,0
1/28/1906,64,12,0,0
1/29/1906,56,23,0,0
1/30/1906,59,9,0,0
1/31/1906,63,13,0,0
2/1/1906,55,11,0,0
2/2/1906,55,13,0,0
2/3/1906,59,17,T,0
2/4/1906,43,1,0,0
2/5/1906,41,3,0,0
2/6/1906,48,3,0,0
2/7/1906,49,3,0,0
2/8/1906,41,6,0,0
2/9/1906,43,8,0,0
2/10/1906,46,4,0,0
2/11/1906,51,16,0,0
2/12/1906,50,11,0,0
2/13/1906,39,16,0.04,0.5
2/14/1906,49,1,0,0
2/15/1906,51,19,0,0
2/16/1906,48,23,0,0
2/17/1906,53,11,0,0
2/18/1906,57,16,0,0
2/19/1906,57,12,0,0
2/20/1906,53,13,0,0
2/21/1906,57,24,0,0
2/22/1906,49,30,0,0
2/23/1906,39,17,0,0
2/24/1906,43,11,0,0
2/25/1906,45,23,0,0
2/26/1906,48,12,0,0
2/27/1906,62,20,0,0
2/28/1906,55,38,0,0
3/1/1906,50,14,0.27,3
3/2/1906,31,-4,0,M
3/3/1906,45,-4,0,M
3/4/1906,48,14,0,M
3/5/1906,34,20,T,M
3/6/1906,45,17,0,M
3/7/1906,49,11,0,M
3/8/1906,58,16,0,M
3/9/1906,42,18,T,M
3/10/1906,49,11,T,M
3/11/1906,26,5,0,M
3/12/1906,52,11,0,M
3/13/1906,54,14,0,M
3/14/1906,35,9,0.07,1.3
3/15/1906,22,6,0.44,7
3/16/1906,24,M,0,M
3/17/1906,31,-3,0.05,0.5
3/18/1906,20,8,0.22,2.5
3/19/1906,37,M,0,M
3/20/1906,51,2,0,M
3/21/1906,55,26,0,M
3/22/1906,57,24,0,M
3/23/1906,57,27,0,M
3/24/1906,57,29,0,M
3/25/1906,55,36,T,M
3/26/1906,55,27,T,M
3/27/1906,48,31,0.55,2
3/28/1906,45,31,0.32,1
3/29/1906,50,22,0,M
3/30/1906,59,23,0,M
3/31/1906,63,31,0,M
4/1/1906,53,30,0,0
4/2/1906,52,34,0,0
4/3/1906,M,20,0.11,2
4/4/1906,M,19,0.03,0
4/5/1906,60,27,0,0
4/6/1906,66,28,0,0
4/7/1906,51,32,0.48,0
4/8/1906,61,31,0.02,0
4/9/1906,64,33,0,0
4/10/1906,63,32,0,0
4/11/1906,62,29,0,0
4/12/1906,54,32,0.27,0
4/13/1906,48,22,0,0
4/14/1906,60,23,0,0
4/15/1906,63,27,0,0
4/16/1906,60,31,T,0
4/17/1906,66,31,T,0
4/18/1906,53,34,0.47,0
4/19/1906,52,31,0.18,0
4/20/1906,62,26,0,0
4/21/1906,69,30,0,0
4/22/1906,73,35,0,0
4/23/1906,69,36,0,0
4/24/1906,63,39,T,0
4/25/1906,60,32,0,0
4/26/1906,55,31,0.9,4
4/27/1906,44,30,0.52,6
4/28/1906,53,21,0,0
4/29/1906,53,33,0.31,0
4/30/1906,51,38,T,0
5/1/1906,59,36,0,M
5/2/1906,53,35,0.05,M
5/3/1906,69,33,0,M
5/4/1906,68,41,0,M
5/5/1906,56,33,T,M
5/6/1906,56,28,0,M
5/7/1906,68,34,0,M
5/8/1906,64,34,0,M
5/9/1906,72,34,0,M
5/10/1906,70,39,0,M
5/11/1906,70,38,0,M
5/12/1906,69,38,0,M
5/13/1906,61,40,0,M
5/14/1906,69,42,0,M
5/15/1906,75,41,0,M
5/16/1906,74,51,0,M
5/17/1906,74,46,0,M
5/18/1906,75,40,0,M
5/19/1906,73,45,0,M
5/20/1906,75,44,0.08,M
5/21/1906,74,36,0,M
5/22/1906,68,38,0.06,M
5/23/1906,55,45,0.35,M
5/24/1906,55,41,0.26,M
5/25/1906,63,36,0.26,M
5/26/1906,67,40,0,M
5/27/1906,70,40,0,M
5/28/1906,72,42,0,M
5/29/1906,67,43,0,M
5/30/1906,68,36,0,M
5/31/1906,66,35,0,M
6/1/1906,61,42,0,M
6/2/1906,65,41,0.03,M
6/3/1906,65,41,T,M
6/4/1906,76,37,0,M
6/5/1906,77,48,0,M
6/6/1906,71,51,0,M
6/7/1906,66,46,0,M
6/8/1906,79,38,0,M
6/9/1906,82,40,0,M
6/10/1906,87,46,0,M
6/11/1906,81,48,0,M
6/12/1906,82,50,0.11,M
6/13/1906,85,48,0.03,M
6/14/1906,76,50,0,M
6/15/1906,86,58,0,M
6/16/1906,81,53,0,M
6/17/1906,79,45,0.19,M
6/18/1906,76,37,0,M
6/19/1906,79,45,0,M
6/20/1906,70,45,0,M
6/21/1906,84,40,0,M
6/22/1906,81,48,0,M
6/23/1906,58,43,0.19,M
6/24/1906,63,41,0.04,M
6/25/1906,78,40,0,M
6/26/1906,80,41,0,M
6/27/1906,82,36,0,M
6/28/1906,78,36,0,M
6/29/1906,84,36,0,M
6/30/1906,84,36,0,M
7/1/1906,82,38,0,M
7/2/1906,78,35,0.2,M
7/3/1906,60,46,0.01,M
7/4/1906,72,42,0,M
7/5/1906,70,46,0,M
7/6/1906,67,45,0.16,M
7/7/1906,65,48,0.05,M
7/8/1906,67,45,0.04,M
7/9/1906,72,47,0.06,M
7/10/1906,74,46,0.22,M
7/11/1906,78,46,0.02,M
7/12/1906,74,46,0.02,M
7/13/1906,79,46,0.01,M
7/14/1906,70,52,0.27,M
7/15/1906,72,52,0.1,M
7/16/1906,74,47,T,M
7/17/1906,81,51,0,M
7/18/1906,82,56,0.27,M
7/19/1906,83,48,0,M
7/20/1906,85,51,0,M
7/21/1906,81,51,0,M
7/22/1906,81,53,0,M
7/23/1906,83,53,0.23,M
7/24/1906,73,55,0.45,M
7/25/1906,84,51,0,M
7/26/1906,82,55,0.09,M
7/27/1906,74,56,0.01,M
7/28/1906,77,51,T,M
7/29/1906,79,51,0,M
7/30/1906,80,48,0,M
7/31/1906,81,47,0,M
8/1/1906,76,54,0.1,0
8/2/1906,83,44,0,0
8/3/1906,82,51,0.28,0
8/4/1906,79,50,0,0
8/5/1906,80,52,0.19,0
8/6/1906,80,47,0.26,0
8/7/1906,77,47,0.11,0
8/8/1906,81,49,0,0
8/9/1906,83,49,0,0
8/10/1906,77,50,0.26,0
8/11/1906,80,50,0.03,0
8/12/1906,85,51,0,0
8/13/1906,85,55,0,0
8/14/1906,80,53,T,0
8/15/1906,82,51,0.02,0
8/16/1906,76,51,0,0
8/17/1906,86,55,0,0
8/18/1906,84,50,0,0
8/19/1906,86,50,0,0
8/20/1906,82,52,0.08,0
8/21/1906,83,53,0.07,0
8/22/1906,75,53,T,0
8/23/1906,70,53,0.39,0
8/24/1906,78,47,0.18,0
8/25/1906,71,53,0.03,0
8/26/1906,73,48,0.03,0
8/27/1906,70,45,0,0
8/28/1906,82,46,0,0
8/29/1906,82,49,0,0
8/30/1906,72,49,0.17,0
8/31/1906,78,47,0,0
9/1/1906,78,46,0,0
9/2/1906,67,50,0.35,0
9/3/1906,69,48,0.08,0
9/4/1906,77,44,0,0
9/5/1906,82,51,0,0
9/6/1906,81,50,0,0
9/7/1906,84,50,0,0
9/8/1906,82,48,T,0
9/9/1906,79,48,T,0
9/10/1906,81,46,0.03,0
9/11/1906,66,46,T,0
9/12/1906,76,47,0,0
9/13/1906,74,47,0,0
9/14/1906,70,52,T,0
9/15/1906,70,42,0,0
9/16/1906,55,38,0.6,0
9/17/1906,62,40,0.07,0
9/18/1906,61,35,0.29,0
9/19/1906,60,38,0.15,0
9/20/1906,72,38,0,0
9/21/1906,76,38,0,0
9/22/1906,74,41,0,0
9/23/1906,76,41,0,0
9/24/1906,72,43,0,0
9/25/1906,78,43,0,0
9/26/1906,66,39,0.96,0
9/27/1906,70,44,0.07,0
9/28/1906,71,33,0,0
9/29/1906,71,38,0,0
9/30/1906,74,40,0,0
10/1/1906,73,39,0,0
10/2/1906,76,38,0,0
10/3/1906,76,40,0,0
10/4/1906,68,31,0.22,0
10/5/1906,57,24,0,0
10/6/1906,74,30,0,0
10/7/1906,74,34,0,0
10/8/1906,72,38,0,0
10/9/1906,66,32,0,0
10/10/1906,76,33,0,0
10/11/1906,76,35,0,0
10/12/1906,70,37,0,0
10/13/1906,61,33,0.46,0
10/14/1906,58,30,0.01,0
10/15/1906,65,30,0,0
10/16/1906,76,33,0,0
10/17/1906,62,38,0,0
10/18/1906,62,29,0,0
10/19/1906,67,28,0,0
10/20/1906,45,24,0.42,2
10/21/1906,25,16,0.9,10
10/22/1906,25,13,0.15,4
10/23/1906,34,11,T,0
10/24/1906,58,12,0,0
10/25/1906,57,28,0,0
10/26/1906,58,32,0,0
10/27/1906,64,33,0,0
10/28/1906,69,28,0,0
10/29/1906,56,29,0,0
10/30/1906,65,27,0,0
10/31/1906,64,30,0,0
11/1/1906,58,38,0,0
11/2/1906,50,27,0.48,3
11/3/1906,50,20,0,0
11/4/1906,59,28,0,0
11/5/1906,61,36,0,0
11/6/1906,56,31,0,0
11/7/1906,64,24,0,0
11/8/1906,65,31,0,0
11/9/1906,55,30,0,0
11/10/1906,65,32,0,0
11/11/1906,56,38,0,0
11/12/1906,65,24,0,0
11/13/1906,60,47,0,0
11/14/1906,65,44,0,0
11/15/1906,69,42,0,0
11/16/1906,62,29,0,0
11/17/1906,33,16,T,0
11/18/1906,24,9,0.08,1
11/19/1906,19,3,T,0
11/20/1906,41,0,0,0
11/21/1906,42,14,0,0
11/22/1906,30,20,0.04,0
11/23/1906,40,17,0,0
11/24/1906,48,20,0,0
11/25/1906,42,24,0,0
11/26/1906,44,12,0,0
11/27/1906,53,14,0,0
11/28/1906,51,18,0,0
11/29/1906,51,30,0,0
11/30/1906,37,26,0.01,0
12/1/1906,58,24,0,0
12/2/1906,65,30,0,0
12/3/1906,65,31,0,0
12/4/1906,52,34,0.02,0
12/5/1906,51,31,0,0
12/6/1906,59,28,0,0
12/7/1906,62,27,0,0
12/8/1906,55,20,0,0
12/9/1906,54,28,0,0
12/10/1906,52,24,0,0
12/11/1906,69,30,0,0
12/12/1906,58,40,0,0
12/13/1906,51,34,0,0
12/14/1906,35,13,0,0
12/15/1906,38,9,0,0
12/16/1906,32,7,0,0
12/17/1906,40,6,0,0
12/18/1906,50,10,0,0
12/19/1906,43,21,0,0
12/20/1906,52,30,0,0
12/21/1906,56,28,0,0
12/22/1906,62,10,0,0
12/23/1906,59,27,0,0
12/24/1906,58,22,0,0
12/25/1906,57,20,0,0
12/26/1906,56,28,0,0
12/27/1906,52,30,0,0
12/28/1906,45,17,0,0
12/29/1906,40,23,T,T
12/30/1906,45,12,0,0
12/31/1906,40,13,0,0
1/1/1907,35,13,T,T
1/2/1907,31,16,0,0
1/3/1907,39,11,0,0
1/4/1907,59,31,0,0
1/5/1907,59,35,0,0
1/6/1907,49,38,0,0
1/7/1907,45,24,0,0
1/8/1907,43,17,0,0
1/9/1907,48,20,0,0
1/10/1907,51,27,0,0
1/11/1907,46,26,T,T
1/12/1907,42,19,0,0
1/13/1907,44,26,0,0
1/14/1907,45,20,0,0
1/15/1907,47,25,0,0
1/16/1907,50,33,0,0
1/17/1907,47,18,0,0
1/18/1907,47,26,0,0
1/19/1907,40,18,0,0
1/20/1907,48,15,0,0
1/21/1907,58,38,0,0
1/22/1907,60,19,0,0
1/23/1907,64,17,0,0
1/24/1907,55,13,0,0
1/25/1907,36,6,T,T
1/26/1907,35,14,T,T
1/27/1907,43,10,T,T
1/28/1907,55,21,0,0
1/29/1907,55,20,0,0
1/30/1907,49,23,0,0
1/31/1907,50,20,0,0
2/1/1907,51,38,0,0
2/2/1907,54,16,T,T
2/3/1907,49,14,0,0
2/4/1907,50,10,0,0
2/5/1907,52,35,T,0
2/6/1907,60,15,0,0
2/7/1907,62,19,0,0
2/8/1907,61,20,0,0
2/9/1907,56,25,0,0
2/10/1907,61,15,0,0
2/11/1907,64,15,0,0
2/12/1907,56,25,0,0
2/13/1907,55,20,0,0
2/14/1907,59,19,0,0
2/15/1907,57,17,0,0
2/16/1907,62,17,0,0
2/17/1907,56,25,0,0
2/18/1907,58,25,0,0
2/19/1907,58,26,0,0
2/20/1907,64,23,0,0
2/21/1907,59,20,0,0
2/22/1907,58,25,0,0
2/23/1907,55,26,0,0
2/24/1907,56,31,0,0
2/25/1907,61,20,0,0
2/26/1907,60,33,0,0
2/27/1907,40,20,T,T
2/28/1907,35,13,T,T
3/1/1907,M,12,0,0
3/2/1907,50,36,0,0
3/3/1907,57,26,0,0
3/4/1907,58,M,0,0
3/5/1907,55,26,0,0
3/6/1907,50,38,0,0
3/7/1907,52,20,0,0
3/8/1907,56,21,0,0
3/9/1907,56,27,0,0
3/10/1907,55,23,0,0
3/11/1907,55,40,0,0
3/12/1907,51,42,T,0
3/13/1907,45,10,0.1,2
3/14/1907,49,14,0,0
3/15/1907,53,20,0,0
3/16/1907,63,33,0,0
3/17/1907,68,40,0,0
3/18/1907,73,38,0,0
3/19/1907,71,51,0,0
3/20/1907,71,35,0,0
3/21/1907,64,52,0,0
3/22/1907,63,40,0,0
3/23/1907,60,39,0,0
3/24/1907,64,43,0,0
3/25/1907,60,40,0,0
3/26/1907,60,43,0,0
3/27/1907,56,28,0,0
3/28/1907,52,27,0.2,1.5
3/29/1907,47,24,0,0
3/30/1907,50,24,0,0
3/31/1907,63,23,0,0
4/1/1907,64,34,0,0
4/2/1907,62,34,0,0
4/3/1907,60,36,0,0
4/4/1907,56,37,1.2,4.5
4/5/1907,52,32,T,0
4/6/1907,58,38,0,0
4/7/1907,58,36,0,0
4/8/1907,51,35,0,0
4/9/1907,63,37,0,0
4/10/1907,66,36,0,0
4/11/1907,74,40,0,0
4/12/1907,58,M,0,0
4/13/1907,65,30,0,0
4/14/1907,70,30,0,0
4/15/1907,63,37,T,0
4/16/1907,M,34,T,0
4/17/1907,61,32,T,0
4/18/1907,M,27,T,0
4/19/1907,42,20,M,3.5
4/20/1907,42,11,0,0
4/21/1907,30,18,0,0
4/22/1907,59,M,0,0
4/23/1907,62,M,0,0
4/24/1907,55,32,T,M
4/25/1907,45,18,0.35,3.3
4/26/1907,60,M,0,0
4/27/1907,65,M,M,0
4/28/1907,68,M,T,M
4/29/1907,48,18,0.35,M
4/30/1907,38,20,T,T
5/1/1907,45,18,0.26,3
5/2/1907,38,25,T,T
5/3/1907,52,15,T,T
5/4/1907,M,32,T,T
5/5/1907,40,30,M,M
5/6/1907,49,25,M,0
5/7/1907,55,31,0.08,0
5/8/1907,55,39,0.06,0
5/9/1907,56,31,M,0
5/10/1907,68,M,0,0
5/11/1907,M,40,0,0
5/12/1907,70,47,T,0
5/13/1907,52,M,0.25,3
5/14/1907,43,26,0.04,T
5/15/1907,61,29,T,T
5/16/1907,65,33,0,0
5/17/1907,70,38,0,0
5/18/1907,68,45,0,0
5/19/1907,75,41,T,0
5/20/1907,75,45,T,0
5/21/1907,72,41,0,0
5/22/1907,75,43,0,0
5/23/1907,75,40,0.02,0
5/24/1907,70,35,0.01,0
5/25/1907,53,33,T,0
5/26/1907,43,33,T,0
5/27/1907,55,40,T,0
5/28/1907,55,40,0.02,0
5/29/1907,50,40,0.08,0
5/30/1907,45,37,0.22,0
5/31/1907,50,33,0.3,M
6/1/1907,74,33,T,0
6/2/1907,71,37,T,0
6/3/1907,70,40,0,0
6/4/1907,73,42,0,0
6/5/1907,74,M,0.15,0
6/6/1907,70,41,T,0
6/7/1907,72,40,T,0
6/8/1907,74,40,T,0
6/9/1907,68,38,0.15,0
6/10/1907,70,42,0,0
6/11/1907,74,40,0,0
6/12/1907,76,40,0,0
6/13/1907,75,50,0,0
6/14/1907,76,48,0,0
6/15/1907,78,48,0,0
6/16/1907,75,42,0,0
6/17/1907,72,46,0,0
6/18/1907,70,50,T,0
6/19/1907,60,45,0.22,0
6/20/1907,68,45,0,0
6/21/1907,70,M,0,0
6/22/1907,78,M,0,0
6/23/1907,M,45,0,0
6/24/1907,75,50,0,0
6/25/1907,72,49,0,0
6/26/1907,65,48,0,0
6/27/1907,M,42,0,0
6/28/1907,84,45,0,0
6/29/1907,85,45,0,0
6/30/1907,88,52,T,0
7/1/1907,81,41,0.23,0
7/2/1907,80,42,0,0
7/3/1907,84,50,0,0
7/4/1907,85,52,T,0
7/5/1907,86,52,0,0
7/6/1907,87,50,T,0
7/7/1907,86,52,T,0
7/8/1907,88,53,T,0
7/9/1907,83,50,T,0
7/10/1907,83,50,T,0
7/11/1907,85,52,T,0
7/12/1907,80,54,T,0
7/13/1907,80,50,0.11,0
7/14/1907,85,52,0.03,0
7/15/1907,84,52,T,0
7/16/1907,78,50,0,0
7/17/1907,85,57,0,0
7/18/1907,M,52,0,0
7/19/1907,M,M,M,0
7/20/1907,86,50,0.2,0
7/21/1907,88,53,0.09,0
7/22/1907,M,51,T,0
7/23/1907,90,M,T,0
7/24/1907,89,51,T,0
7/25/1907,76,50,0.01,0
7/26/1907,M,51,0.72,0
7/27/1907,65,M,M,0
7/28/1907,74,52,0.47,0
7/29/1907,80,50,T,0
7/30/1907,84,52,0,0
7/31/1907,86,56,0.11,0
8/1/1907,75,50,0.01,0
8/2/1907,75,52,0.27,0
8/3/1907,70,61,0.19,0
8/4/1907,81,58,0,0
8/5/1907,83,48,0,0
8/6/1907,82,49,0,0
8/7/1907,78,50,0,0
8/8/1907,82,49,0,0
8/9/1907,85,50,0,0
8/10/1907,85,55,0,0
8/11/1907,80,47,0,0
8/12/1907,80,50,0.25,0
8/13/1907,85,53,0,0
8/14/1907,80,52,0,0
8/15/1907,84,55,0,0
8/16/1907,85,49,0,0
8/17/1907,88,52,0,0
8/18/1907,81,56,0.12,0
8/19/1907,70,52,0.35,0
8/20/1907,77,50,0.13,0
8/21/1907,76,49,0.32,0
8/22/1907,76,46,T,0
8/23/1907,83,47,M,0
8/24/1907,80,48,0.08,0
8/25/1907,80,53,0.28,0
8/26/1907,76,50,T,0
8/27/1907,74,51,0.25,0
8/28/1907,78,47,0.08,0
8/29/1907,73,49,0.38,0
8/30/1907,68,54,0.02,0
8/31/1907,68,50,0,0
9/1/1907,70,50,T,0
9/2/1907,78,45,0,0
9/3/1907,79,46,0,0
9/4/1907,81,47,0.05,0
9/5/1907,79,51,0,0
9/6/1907,80,46,0,0
9/7/1907,75,45,0,0
9/8/1907,70,43,0,0
9/9/1907,73,40,0,0
9/10/1907,80,35,0,0
9/11/1907,81,41,0,0
9/12/1907,80,35,0,0
9/13/1907,73,54,T,0
9/14/1907,70,49,T,0
9/15/1907,75,50,0,0
9/16/1907,76,44,0,0
9/17/1907,75,45,T,0
9/18/1907,75,46,T,0
9/19/1907,78,42,0,0
9/20/1907,77,36,0,0
9/21/1907,66,35,0,0
9/22/1907,76,39,0,0
9/23/1907,83,36,0,0
9/24/1907,74,39,0,0
9/25/1907,74,43,0,0
9/26/1907,70,46,0.01,0
9/27/1907,70,37,0.22,0
9/28/1907,74,39,0,0
9/29/1907,66,40,0,0
9/30/1907,55,32,0.33,1
10/1/1907,70,38,0,0
10/2/1907,60,38,0,0
10/3/1907,65,36,T,0
10/4/1907,67,32,0,0
10/5/1907,80,37,0,0
10/6/1907,75,40,0,0
10/7/1907,65,39,0.29,0
10/8/1907,69,34,0,0
10/9/1907,69,36,0,0
10/10/1907,69,32,0,0
10/11/1907,68,33,0,0
10/12/1907,67,34,T,0
10/13/1907,70,37,0,0
10/14/1907,64,38,0.03,0
10/15/1907,65,40,0,0
10/16/1907,72,33,0,0
10/17/1907,65,32,0,0
10/18/1907,62,35,0,0
10/19/1907,67,32,0,0
10/20/1907,64,30,0,0
10/21/1907,64,29,0,0
10/22/1907,66,31,0,0
10/23/1907,65,32,0,0
10/24/1907,60,37,0.32,0
10/25/1907,58,37,0.23,0
10/26/1907,63,30,0.01,0
10/27/1907,58,31,0,0
10/28/1907,61,31,0,0
10/29/1907,61,30,0,0
10/30/1907,65,29,0,0
10/31/1907,64,40,T,T
11/1/1907,68,22,0,M
11/2/1907,62,27,0,M
