datetime,Hour,Total Outflow cfs,Generation Flow cfs,Spill cfs,Forebay Elevation,Tailwater Elevation,Average Head,Date
2022-04-18 14:00:00,14,1580.0,1580.0,0.0,1200.41,1109.48,90.93,4/18/2022
2022-04-18 15:00:00,15,1590.0,1590.0,0.0,1201.11,1109.5,91.61,4/18/2022
2022-04-18 16:00:00,16,1600.0,1600.0,0.0,1201.86,1109.45,92.41,4/18/2022
2022-04-18 17:00:00,17,1580.0,1580.0,0.0,1200.98,1109.48,91.5,4/18/2022
2022-04-18 18:00:00,18,1590.0,1590.0,0.0,1200.05,1109.48,90.57,4/18/2022
2022-04-18 19:00:00,19,1580.0,1580.0,0.0,1199.18,1109.4,89.78,4/18/2022
2022-04-18 20:00:00,20,1560.0,1560.0,0.0,1198.72,1109.42,89.3,4/18/2022
2022-04-18 21:00:00,21,1560.0,1560.0,0.0,1198.44,1109.38,89.06,4/18/2022
2022-04-18 22:00:00,22,1560.0,1560.0,0.0,1198.16,1109.44,88.72,4/18/2022
2022-04-18 23:00:00,23,1560.0,1560.0,0.0,1197.87,1109.41,88.46,4/18/2022
2022-04-18 23:59:59,24,1560.0,1560.0,0.0,1197.59,1109.4,88.19,4/18/2022
2022-04-19 01:00:00,1,1550.0,1550.0,0.0,1197.31,1109.45,87.86,4/19/2022
2022-04-19 02:00:00,2,1570.0,1570.0,0.0,1197.02,1109.43,87.59,4/19/2022
2022-04-19 03:00:00,3,1560.0,1560.0,0.0,1196.73,1109.41,87.32,4/19/2022
2022-04-19 04:00:00,4,1570.0,1570.0,0.0,1196.44,1109.41,87.03,4/19/2022
2022-04-19 05:00:00,5,1570.0,1570.0,0.0,1196.13,1109.44,86.69,4/19/2022
2022-04-19 06:00:00,6,1560.0,1560.0,0.0,1195.83,1109.39,86.44,4/19/2022
2022-04-19 07:00:00,7,1550.0,1550.0,0.0,1195.57,1109.43,86.14,4/19/2022
2022-04-19 08:00:00,8,1530.0,1530.0,0.0,1196.29,1109.39,86.9,4/19/2022
2022-04-19 09:00:00,9,1560.0,1560.0,0.0,1197.14,1109.38,87.76,4/19/2022
2022-04-19 10:00:00,10,1550.0,1550.0,0.0,1197.97,1109.4,88.57,4/19/2022
2022-04-19 11:00:00,11,1560.0,1560.0,0.0,1198.86,1109.41,89.45,4/19/2022
2022-04-19 12:00:00,12,1580.0,1580.0,0.0,1199.63,1109.43,90.2,4/19/2022
2022-04-19 13:00:00,13,1580.0,1580.0,0.0,1200.41,1109.43,90.98,4/19/2022
2022-04-19 14:00:00,14,1590.0,1590.0,0.0,1201.14,1109.48,91.66,4/19/2022
2022-04-19 15:00:00,15,1590.0,1590.0,0.0,1201.93,1109.49,92.44,4/19/2022
2022-04-19 16:00:00,16,1590.0,1590.0,0.0,1202.59,1109.5,93.09,4/19/2022
2022-04-19 17:00:00,17,1600.0,1600.0,0.0,1201.72,1109.5,92.22,4/19/2022
2022-04-19 18:00:00,18,1590.0,1590.0,0.0,1200.81,1109.48,91.33,4/19/2022
2022-04-19 19:00:00,19,1600.0,1600.0,0.0,1199.95,1109.44,90.51,4/19/2022
2022-04-19 20:00:00,20,1590.0,1590.0,0.0,1199.63,1109.44,90.19,4/19/2022
2022-04-19 21:00:00,21,1570.0,1570.0,0.0,1199.35,1109.43,89.92,4/19/2022
2022-04-19 22:00:00,22,1580.0,1580.0,0.0,1199.07,1109.49,89.58,4/19/2022
2022-04-19 23:00:00,23,1550.0,1550.0,0.0,1198.8,1109.44,89.36,4/19/2022
2022-04-19 23:59:59,24,1560.0,1560.0,0.0,1198.54,1109.44,89.1,4/19/2022
2022-04-20 01:00:00,1,1570.0,1570.0,0.0,1198.27,1109.41,88.86,4/20/2022
2022-04-20 02:00:00,2,1580.0,1580.0,0.0,1197.97,1109.46,88.51,4/20/2022
2022-04-20 03:00:00,3,1570.0,1570.0,0.0,1197.69,1109.44,88.25,4/20/2022
2022-04-20 04:00:00,4,1570.0,1570.0,0.0,1197.41,1109.44,87.97,4/20/2022
2022-04-20 05:00:00,5,1590.0,1590.0,0.0,1197.13,1109.45,87.68,4/20/2022
2022-04-20 06:00:00,6,1570.0,1570.0,0.0,1196.85,1109.38,87.47,4/20/2022
2022-04-20 07:00:00,7,1550.0,1550.0,0.0,1196.07,1109.4,86.67,4/20/2022
2022-04-20 08:00:00,8,1530.0,1530.0,0.0,1196.77,1109.36,87.41,4/20/2022
2022-04-20 09:00:00,9,1560.0,1560.0,0.0,1197.6,1109.38,88.22,4/20/2022
2022-04-20 10:00:00,10,1570.0,1570.0,0.0,1198.41,1109.43,88.98,4/20/2022
2022-04-20 11:00:00,11,1580.0,1580.0,0.0,1199.22,1109.47,89.75,4/20/2022
2022-04-20 12:00:00,12,1580.0,1580.0,0.0,1200.01,1109.47,90.54,4/20/2022
2022-04-20 13:00:00,13,1580.0,1580.0,0.0,1200.77,1109.45,91.32,4/20/2022
2022-04-20 14:00:00,14,1580.0,1580.0,0.0,1201.51,1109.48,92.03,4/20/2022
2022-04-20 15:00:00,15,1600.0,1600.0,0.0,1202.21,1109.48,92.73,4/20/2022
2022-04-20 16:00:00,16,1590.0,1590.0,0.0,1201.36,1109.49,91.87,4/20/2022
2022-04-20 17:00:00,17,1600.0,1600.0,0.0,1200.57,1109.43,91.14,4/20/2022
2022-04-20 18:00:00,18,1600.0,1600.0,0.0,1199.71,1109.48,90.23,4/20/2022
2022-04-20 19:00:00,19,1590.0,1590.0,0.0,1198.81,1109.47,89.34,4/20/2022
2022-04-20 20:00:00,20,1560.0,1560.0,0.0,1198.57,1109.44,89.13,4/20/2022
2022-04-20 21:00:00,21,1580.0,1580.0,0.0,1198.37,1109.4,88.97,4/20/2022
2022-04-20 22:00:00,22,1570.0,1570.0,0.0,1198.18,1109.45,88.73,4/20/2022
2022-04-20 23:00:00,23,1560.0,1560.0,0.0,1197.96,1109.39,88.57,4/20/2022
2022-04-20 23:59:59,24,1570.0,1570.0,0.0,1197.76,1109.46,88.3,4/20/2022
2022-04-21 01:00:00,1,1570.0,1570.0,0.0,1197.56,1109.43,88.13,4/21/2022
2022-04-21 02:00:00,2,1560.0,1560.0,0.0,1197.36,1109.4,87.96,4/21/2022
2022-04-21 03:00:00,3,1570.0,1570.0,0.0,1197.17,1109.45,87.72,4/21/2022
2022-04-21 04:00:00,4,1570.0,1570.0,0.0,1196.97,1109.43,87.54,4/21/2022
2022-04-21 05:00:00,5,1580.0,1580.0,0.0,1196.77,1109.42,87.35,4/21/2022
2022-04-21 06:00:00,6,1560.0,1560.0,0.0,1196.56,1109.36,87.2,4/21/2022
2022-04-21 07:00:00,7,1560.0,1560.0,0.0,1195.84,1109.36,86.48,4/21/2022
2022-04-21 08:00:00,8,1530.0,1530.0,0.0,1196.61,1109.37,87.24,4/21/2022
2022-04-21 09:00:00,9,1560.0,1560.0,0.0,1197.48,1109.4,88.08,4/21/2022
2022-04-21 10:00:00,10,1560.0,1560.0,0.0,1198.35,1109.42,88.93,4/21/2022
2022-04-21 11:00:00,11,1560.0,1560.0,0.0,1199.19,1109.42,89.77,4/21/2022
2022-04-21 12:00:00,12,1570.0,1570.0,0.0,1200.01,1109.44,90.57,4/21/2022
2022-04-21 13:00:00,13,1580.0,1580.0,0.0,1200.81,1109.47,91.34,4/21/2022
2022-04-21 14:00:00,14,1600.0,1600.0,0.0,1201.58,1109.43,92.15,4/21/2022
2022-04-21 15:00:00,15,1600.0,1600.0,0.0,1202.31,1109.47,92.84,4/21/2022
2022-04-21 16:00:00,16,1600.0,1600.0,0.0,1201.45,1109.44,92.01,4/21/2022
2022-04-21 17:00:00,17,1610.0,1610.0,0.0,1200.62,1109.46,91.16,4/21/2022
2022-04-21 18:00:00,18,1600.0,1600.0,0.0,1199.79,1109.44,90.35,4/21/2022
2022-04-21 19:00:00,19,1590.0,1590.0,0.0,1198.87,1109.42,89.45,4/21/2022
2022-04-21 20:00:00,20,1560.0,1560.0,0.0,1198.68,1109.38,89.3,4/21/2022
2022-04-21 21:00:00,21,1560.0,1560.0,0.0,1198.52,1109.43,89.09,4/21/2022
2022-04-21 22:00:00,22,1560.0,1560.0,0.0,1198.36,1109.43,88.93,4/21/2022
2022-04-21 23:00:00,23,1570.0,1570.0,0.0,1198.18,1109.45,88.73,4/21/2022
2022-04-21 23:59:59,24,1570.0,1570.0,0.0,1198.0,1109.41,88.59,4/21/2022
2022-04-22 01:00:00,1,1560.0,1560.0,0.0,1197.81,1109.44,88.37,4/22/2022
2022-04-22 02:00:00,2,1560.0,1560.0,0.0,1197.65,1109.42,88.23,4/22/2022
2022-04-22 03:00:00,3,1580.0,1580.0,0.0,1197.47,1109.38,88.09,4/22/2022
2022-04-22 04:00:00,4,1560.0,1560.0,0.0,1197.31,1109.37,87.94,4/22/2022
2022-04-22 05:00:00,5,1580.0,1580.0,0.0,1197.01,1109.38,87.63,4/22/2022
2022-04-22 06:00:00,6,1560.0,1560.0,0.0,1196.11,1109.39,86.72,4/22/2022
2022-04-22 07:00:00,7,1560.0,1560.0,0.0,1195.16,1109.38,85.78,4/22/2022
2022-04-22 08:00:00,8,1560.0,1560.0,0.0,1195.94,1109.4,86.54,4/22/2022
2022-04-22 09:00:00,9,1530.0,1530.0,0.0,1196.93,1109.42,87.51,4/22/2022
2022-04-22 10:00:00,10,1560.0,1560.0,0.0,1197.87,1109.43,88.44,4/22/2022
2022-04-22 11:00:00,11,1570.0,1570.0,0.0,1198.76,1109.46,89.3,4/22/2022
2022-04-22 12:00:00,12,1580.0,1580.0,0.0,1199.67,1109.47,90.2,4/22/2022
2022-04-22 13:00:00,13,1560.0,1560.0,0.0,1198.85,1109.43,89.42,4/22/2022
2022-04-22 14:00:00,14,1560.0,1560.0,0.0,1198.0,1109.38,88.62,4/22/2022
2022-04-22 15:00:00,15,1580.0,1580.0,0.0,1198.79,1109.41,89.38,4/22/2022
2022-04-22 16:00:00,16,1570.0,1570.0,0.0,1199.7,1109.44,90.26,4/22/2022
2022-04-22 17:00:00,17,1580.0,1580.0,0.0,1200.53,1109.46,91.07,4/22/2022
2022-04-22 18:00:00,18,1600.0,1600.0,0.0,1199.73,1109.43,90.3,4/22/2022
2022-04-22 19:00:00,19,1600.0,1600.0,0.0,1198.81,1109.47,89.34,4/22/2022
2022-04-22 20:00:00,20,1570.0,1570.0,0.0,1197.93,1109.41,88.52,4/22/2022
2022-04-22 21:00:00,21,1570.0,1570.0,0.0,1197.69,1109.41,88.28,4/22/2022
2022-04-22 22:00:00,22,1560.0,1560.0,0.0,1197.54,1109.38,88.16,4/22/2022
2022-04-22 23:00:00,23,1550.0,1550.0,0.0,1197.41,1109.44,87.97,4/22/2022
2022-04-22 23:59:59,24,1560.0,1560.0,0.0,1197.27,1109.42,87.85,4/22/2022
2022-04-23 01:00:00,1,1560.0,1560.0,0.0,1197.12,1109.37,87.75,4/23/2022
2022-04-23 02:00:00,2,1560.0,1560.0,0.0,1196.99,1109.39,87.6,4/23/2022
2022-04-23 03:00:00,3,1560.0,1560.0,0.0,1196.85,1109.43,87.42,4/23/2022
2022-04-23 04:00:00,4,1560.0,1560.0,0.0,1196.7,1109.41,87.29,4/23/2022
2022-04-23 05:00:00,5,1560.0,1560.0,0.0,1196.56,1109.38,87.18,4/23/2022
2022-04-23 06:00:00,6,1570.0,1570.0,0.0,1195.68,1109.39,86.29,4/23/2022
2022-04-23 07:00:00,7,1530.0,1530.0,0.0,1194.73,1109.32,85.41,4/23/2022
2022-04-23 08:00:00,8,1520.0,1520.0,0.0,1195.52,1109.37,86.15,4/23/2022
2022-04-23 09:00:00,9,1530.0,1530.0,0.0,1196.48,1109.36,87.12,4/23/2022
2022-04-23 10:00:00,10,1560.0,1560.0,0.0,1197.43,1109.37,88.06,4/23/2022
2022-04-23 11:00:00,11,1570.0,1570.0,0.0,1198.34,1109.4,88.94,4/23/2022
2022-04-23 12:00:00,12,1570.0,1570.0,0.0,1199.19,1109.44,89.75,4/23/2022
2022-04-23 13:00:00,13,1560.0,1560.0,0.0,1198.39,1109.41,88.98,4/23/2022
2022-04-23 14:00:00,14,1560.0,1560.0,0.0,1197.52,1109.44,88.08,4/23/2022
2022-04-23 15:00:00,15,1560.0,1560.0,0.0,1198.28,1109.41,88.87,4/23/2022
2022-04-23 16:00:00,16,1580.0,1580.0,0.0,1199.18,1109.46,89.72,4/23/2022
2022-04-23 17:00:00,17,1580.0,1580.0,0.0,1200.04,1109.42,90.62,4/23/2022
2022-04-23 18:00:00,18,1590.0,1590.0,0.0,1199.21,1109.48,89.73,4/23/2022
2022-04-23 19:00:00,19,1600.0,1600.0,0.0,1198.3,1109.44,88.86,4/23/2022
2022-04-23 20:00:00,20,1570.0,1570.0,0.0,1197.4,1109.43,87.97,4/23/2022
2022-04-23 21:00:00,21,1570.0,1570.0,0.0,1197.3,1109.41,87.89,4/23/2022
2022-04-23 22:00:00,22,1560.0,1560.0,0.0,1197.2,1109.44,87.76,4/23/2022
2022-04-23 23:00:00,23,1560.0,1560.0,0.0,1197.1,1109.38,87.72,4/23/2022
2022-04-23 23:59:59,24,1560.0,1560.0,0.0,1197.0,1109.44,87.56,4/23/2022
2022-04-24 01:00:00,1,1560.0,1560.0,0.0,1196.89,1109.4,87.49,4/24/2022
2022-04-24 02:00:00,2,1570.0,1570.0,0.0,1196.79,1109.43,87.36,4/24/2022
2022-04-24 03:00:00,3,1560.0,1560.0,0.0,1196.7,1109.4,87.3,4/24/2022
2022-04-24 04:00:00,4,1570.0,1570.0,0.0,1196.6,1109.39,87.21,4/24/2022
2022-04-24 05:00:00,5,1560.0,1560.0,0.0,1196.51,1109.41,87.1,4/24/2022
2022-04-24 06:00:00,6,1560.0,1560.0,0.0,1195.7,1109.38,86.32,4/24/2022
2022-04-24 07:00:00,7,1530.0,1530.0,0.0,1194.74,1109.35,85.39,4/24/2022
2022-04-24 08:00:00,8,1520.0,1520.0,0.0,1195.55,1109.37,86.18,4/24/2022
2022-04-24 09:00:00,9,1530.0,1530.0,0.0,1196.52,1109.39,87.13,4/24/2022
2022-04-24 10:00:00,10,1550.0,1550.0,0.0,1197.47,1109.44,88.03,4/24/2022
2022-04-24 11:00:00,11,1570.0,1570.0,0.0,1198.4,1109.43,88.97,4/24/2022
2022-04-24 12:00:00,12,1570.0,1570.0,0.0,1199.27,1109.46,89.81,4/24/2022
2022-04-24 13:00:00,13,1560.0,1560.0,0.0,1198.49,1109.41,89.08,4/24/2022
2022-04-24 14:00:00,14,1570.0,1570.0,0.0,1197.62,1109.42,88.2,4/24/2022
2022-04-24 15:00:00,15,1580.0,1580.0,0.0,1198.41,1109.43,88.98,4/24/2022
2022-04-24 16:00:00,16,1570.0,1570.0,0.0,1199.31,1109.42,89.89,4/24/2022
2022-04-24 17:00:00,17,1570.0,1570.0,0.0,1200.18,1109.45,90.73,4/24/2022
2022-04-24 18:00:00,18,1600.0,1600.0,0.0,1199.38,1109.45,89.93,4/24/2022
2022-04-24 19:00:00,19,1580.0,1580.0,0.0,1198.5,1109.39,89.11,4/24/2022
2022-04-24 20:00:00,20,1580.0,1580.0,0.0,1197.64,1109.43,88.21,4/24/2022
2022-04-24 21:00:00,21,1560.0,1560.0,0.0,1197.46,1109.42,88.04,4/24/2022
2022-04-24 22:00:00,22,1560.0,1560.0,0.0,1197.43,1109.38,88.05,4/24/2022
2022-04-24 23:00:00,23,1570.0,1570.0,0.0,1197.39,1109.43,87.96,4/24/2022
2022-04-24 23:59:59,24,1560.0,1560.0,0.0,1197.36,1109.39,87.97,4/24/2022
2022-04-25 01:00:00,1,1580.0,1580.0,0.0,1197.33,1109.4,87.93,4/25/2022
2022-04-25 02:00:00,2,1560.0,1560.0,0.0,1197.29,1109.4,87.89,4/25/2022
2022-04-25 03:00:00,3,1570.0,1570.0,0.0,1197.25,1109.44,87.81,4/25/2022
2022-04-25 04:00:00,4,1580.0,1580.0,0.0,1197.2,1109.43,87.77,4/25/2022
2022-04-25 05:00:00,5,1580.0,1580.0,0.0,1196.97,1109.42,87.55,4/25/2022
2022-04-25 06:00:00,6,1590.0,1590.0,0.0,1196.01,1109.45,86.56,4/25/2022
2022-04-25 07:00:00,7,1560.0,1560.0,0.0,1195.07,1109.4,85.67,4/25/2022
2022-04-25 08:00:00,8,1550.0,1550.0,0.0,1195.84,1109.34,86.5,4/25/2022
2022-04-25 09:00:00,9,1570.0,1570.0,0.0,1196.83,1109.43,87.4,4/25/2022
2022-04-25 10:00:00,10,1560.0,1560.0,0.0,1197.75,1109.42,88.33,4/25/2022
2022-04-25 11:00:00,11,1570.0,1570.0,0.0,1198.71,1109.44,89.27,4/25/2022
2022-04-25 12:00:00,12,1570.0,1570.0,0.0,1199.61,1109.42,90.19,4/25/2022
2022-04-25 13:00:00,13,1580.0,1580.0,0.0,1198.8,1109.41,89.39,4/25/2022
2022-04-25 14:00:00,14,1570.0,1570.0,0.0,1197.96,1109.4,88.56,4/25/2022
2022-04-25 15:00:00,15,1580.0,1580.0,0.0,1198.76,1109.42,89.34,4/25/2022
2022-04-25 16:00:00,16,1580.0,1580.0,0.0,1199.67,1109.44,90.23,4/25/2022
2022-04-25 17:00:00,17,1590.0,1590.0,0.0,1200.52,1109.44,91.08,4/25/2022
2022-04-25 18:00:00,18,1600.0,1600.0,0.0,1199.7,1109.42,90.28,4/25/2022
2022-04-25 19:00:00,19,1590.0,1590.0,0.0,1198.81,1109.45,89.36,4/25/2022
2022-04-25 20:00:00,20,1570.0,1570.0,0.0,1197.91,1109.38,88.53,4/25/2022
2022-04-25 21:00:00,21,1570.0,1570.0,0.0,1197.62,1109.4,88.22,4/25/2022
2022-04-25 22:00:00,22,1570.0,1570.0,0.0,1197.6,1109.44,88.16,4/25/2022
2022-04-25 23:00:00,23,1560.0,1560.0,0.0,1197.56,1109.39,88.17,4/25/2022
2022-04-25 23:59:59,24,1580.0,1580.0,0.0,1197.53,1109.42,88.11,4/25/2022
2022-04-26 01:00:00,1,1580.0,1580.0,0.0,1197.5,1109.45,88.05,4/26/2022
2022-04-26 02:00:00,2,1580.0,1580.0,0.0,1197.47,1109.42,88.05,4/26/2022
2022-04-26 03:00:00,3,1570.0,1570.0,0.0,1197.45,1109.4,88.05,4/26/2022
2022-04-26 04:00:00,4,1580.0,1580.0,0.0,1197.43,1109.43,88.0,4/26/2022
2022-04-26 05:00:00,5,1590.0,1590.0,0.0,1197.05,1109.43,87.62,4/26/2022
2022-04-26 06:00:00,6,1580.0,1580.0,0.0,1196.12,1109.39,86.73,4/26/2022
2022-04-26 07:00:00,7,1560.0,1560.0,0.0,1195.18,1109.41,85.77,4/26/2022
2022-04-26 08:00:00,8,1570.0,1570.0,0.0,1196.01,1109.39,86.62,4/26/2022
2022-04-26 09:00:00,9,1560.0,1560.0,0.0,1197.04,1109.37,87.67,4/26/2022
2022-04-26 10:00:00,10,1580.0,1580.0,0.0,1198.0,1109.44,88.56,4/26/2022
2022-04-26 11:00:00,11,1590.0,1590.0,0.0,1198.91,1109.45,89.46,4/26/2022
2022-04-26 12:00:00,12,1580.0,1580.0,0.0,1199.79,1109.42,90.37,4/26/2022
2022-04-26 13:00:00,13,1580.0,1580.0,0.0,1198.95,1109.43,89.52,4/26/2022
2022-04-26 14:00:00,14,1590.0,1590.0,0.0,1198.13,1109.43,88.7,4/26/2022
2022-04-26 15:00:00,15,1590.0,1590.0,0.0,1198.89,1109.44,89.45,4/26/2022
2022-04-26 16:00:00,16,1590.0,1590.0,0.0,1199.74,1109.45,90.29,4/26/2022
2022-04-26 17:00:00,17,1600.0,1600.0,0.0,1200.61,1109.4,91.21,4/26/2022
2022-04-26 18:00:00,18,1600.0,1600.0,0.0,1199.78,1109.47,90.31,4/26/2022
2022-04-26 19:00:00,19,1590.0,1590.0,0.0,1198.87,1109.44,89.43,4/26/2022
2022-04-26 20:00:00,20,1590.0,1590.0,0.0,1198.0,1109.4,88.6,4/26/2022
2022-04-26 21:00:00,21,1570.0,1570.0,0.0,1197.47,1109.38,88.09,4/26/2022
2022-04-26 22:00:00,22,1560.0,1560.0,0.0,1197.47,1109.4,88.07,4/26/2022
2022-04-26 23:00:00,23,1570.0,1570.0,0.0,1197.47,1109.43,88.04,4/26/2022
2022-04-26 23:59:59,24,1580.0,1580.0,0.0,1197.47,1109.39,88.08,4/26/2022
2022-04-27 01:00:00,1,1580.0,1580.0,0.0,1197.45,1109.44,88.01,4/27/2022
2022-04-27 02:00:00,2,1580.0,1580.0,0.0,1197.44,1109.42,88.02,4/27/2022
2022-04-27 03:00:00,3,1580.0,1580.0,0.0,1197.43,1109.41,88.02,4/27/2022
2022-04-27 04:00:00,4,1580.0,1580.0,0.0,1197.41,1109.42,87.99,4/27/2022
2022-04-27 05:00:00,5,1580.0,1580.0,0.0,1197.03,1109.41,87.62,4/27/2022
2022-04-27 06:00:00,6,1590.0,1590.0,0.0,1196.03,1109.42,86.61,4/27/2022
2022-04-27 07:00:00,7,1570.0,1570.0,0.0,1195.09,1109.39,85.7,4/27/2022
2022-04-27 08:00:00,8,1530.0,1530.0,0.0,1195.79,1109.38,86.41,4/27/2022
2022-04-27 09:00:00,9,1560.0,1560.0,0.0,1196.73,1109.43,87.3,4/27/2022
2022-04-27 10:00:00,10,1560.0,1560.0,0.0,1197.63,1109.4,88.23,4/27/2022
2022-04-27 11:00:00,11,1580.0,1580.0,0.0,1198.54,1109.4,89.14,4/27/2022
2022-04-27 12:00:00,12,1580.0,1580.0,0.0,1199.4,1109.47,89.93,4/27/2022
2022-04-27 13:00:00,13,1580.0,1580.0,0.0,1198.6,1109.4,89.2,4/27/2022
2022-04-27 14:00:00,14,1560.0,1560.0,0.0,1197.72,1109.41,88.31,4/27/2022
2022-04-27 15:00:00,15,1560.0,1560.0,0.0,1198.44,1109.45,88.99,4/27/2022
2022-04-27 16:00:00,16,1580.0,1580.0,0.0,1199.31,1109.41,89.9,4/27/2022
2022-04-27 17:00:00,17,1600.0,1600.0,0.0,1200.16,1109.51,90.65,4/27/2022
2022-04-27 18:00:00,18,1600.0,1600.0,0.0,1199.3,1109.41,89.89,4/27/2022
2022-04-27 19:00:00,19,1600.0,1600.0,0.0,1198.41,1109.43,88.98,4/27/2022
2022-04-27 20:00:00,20,1580.0,1580.0,0.0,1197.46,1109.39,88.07,4/27/2022
2022-04-27 21:00:00,21,1570.0,1570.0,0.0,1197.15,1109.41,87.74,4/27/2022
2022-04-27 22:00:00,22,1570.0,1570.0,0.0,1197.15,1109.44,87.71,4/27/2022
2022-04-27 23:00:00,23,1570.0,1570.0,0.0,1197.15,1109.39,87.76,4/27/2022
2022-04-27 23:59:59,24,1570.0,1570.0,0.0,1197.15,1109.43,87.72,4/27/2022
2022-04-28 01:00:00,1,1570.0,1570.0,0.0,1197.15,1109.43,87.72,4/28/2022
2022-04-28 02:00:00,2,1570.0,1570.0,0.0,1197.15,1109.4,87.75,4/28/2022
2022-04-28 03:00:00,3,1570.0,1570.0,0.0,1197.15,1109.41,87.74,4/28/2022
2022-04-28 04:00:00,4,1570.0,1570.0,0.0,1197.15,1109.4,87.75,4/28/2022
2022-04-28 05:00:00,5,1570.0,1570.0,0.0,1196.95,1109.42,87.53,4/28/2022
2022-04-28 06:00:00,6,1580.0,1580.0,0.0,1195.95,1109.42,86.53,4/28/2022
2022-04-28 07:00:00,7,1560.0,1560.0,0.0,1194.99,1109.4,85.59,4/28/2022
2022-04-28 08:00:00,8,1560.0,1560.0,0.0,1195.71,1109.41,86.3,4/28/2022
2022-04-28 09:00:00,9,1560.0,1560.0,0.0,1196.62,1109.4,87.22,4/28/2022
2022-04-28 10:00:00,10,1560.0,1560.0,0.0,1197.52,1109.43,88.09,4/28/2022
2022-04-28 11:00:00,11,1570.0,1570.0,0.0,1198.39,1109.41,88.98,4/28/2022
2022-04-28 12:00:00,12,1580.0,1580.0,0.0,1199.23,1109.45,89.78,4/28/2022
2022-04-28 13:00:00,13,1580.0,1580.0,0.0,1198.41,1109.45,88.96,4/28/2022
2022-04-28 14:00:00,14,1570.0,1570.0,0.0,1197.52,1109.43,88.09,4/28/2022
2022-04-28 15:00:00,15,1560.0,1560.0,0.0,1198.27,1109.37,88.9,4/28/2022
2022-04-28 16:00:00,16,1580.0,1580.0,0.0,1199.12,1109.45,89.67,4/28/2022
2022-04-28 17:00:00,17,1580.0,1580.0,0.0,1199.96,1109.41,90.55,4/28/2022
2022-04-28 18:00:00,18,1590.0,1590.0,0.0,1199.11,1109.44,89.67,4/28/2022
2022-04-28 19:00:00,19,1590.0,1590.0,0.0,1198.18,1109.42,88.76,4/28/2022
2022-04-28 20:00:00,20,1570.0,1570.0,0.0,1197.25,1109.39,87.86,4/28/2022
2022-04-28 21:00:00,21,1570.0,1570.0,0.0,1197.16,1109.39,87.77,4/28/2022
2022-04-28 22:00:00,22,1560.0,1560.0,0.0,1197.19,1109.37,87.82,4/28/2022
2022-04-28 23:00:00,23,1560.0,1560.0,0.0,1197.21,1109.36,87.85,4/28/2022
2022-04-28 23:59:59,24,1560.0,1560.0,0.0,1197.25,1109.42,87.83,4/28/2022
2022-04-29 01:00:00,1,1580.0,1580.0,0.0,1197.28,1109.4,87.88,4/29/2022
2022-04-29 02:00:00,2,1570.0,1570.0,0.0,1197.31,1109.35,87.96,4/29/2022
2022-04-29 03:00:00,3,1580.0,1580.0,0.0,1197.36,1109.37,87.99,4/29/2022
2022-04-29 04:00:00,4,1580.0,1580.0,0.0,1197.39,1109.42,87.97,4/29/2022
2022-04-29 05:00:00,5,1580.0,1580.0,0.0,1197.43,1109.41,88.02,4/29/2022
2022-04-29 06:00:00,6,1670.0,1670.0,0.0,1196.64,1109.57,87.07,4/29/2022
2022-04-29 07:00:00,7,1900.0,1900.0,0.0,1195.49,1109.86,85.63,4/29/2022
2022-04-29 08:00:00,8,2050.0,2050.0,0.0,1195.88,1110.06,85.82,4/29/2022
2022-04-29 09:00:00,9,2170.0,2170.0,0.0,1196.39,1110.27,86.12,4/29/2022
2022-04-29 10:00:00,10,2170.0,2170.0,0.0,1196.83,1110.26,86.57,4/29/2022
2022-04-29 11:00:00,11,2040.0,2040.0,0.0,1197.36,1110.05,87.31,4/29/2022
2022-04-29 12:00:00,12,2050.0,2050.0,0.0,1197.92,1110.12,87.8,4/29/2022
2022-04-29 13:00:00,13,2080.0,2080.0,0.0,1198.48,1110.12,88.36,4/29/2022
2022-04-29 14:00:00,14,2130.0,2130.0,0.0,1198.99,1110.19,88.8,4/29/2022
2022-04-29 15:00:00,15,2110.0,2110.0,0.0,1199.49,1110.18,89.31,4/29/2022
2022-04-29 16:00:00,16,2110.0,2110.0,0.0,1199.97,1110.15,89.82,4/29/2022
2022-04-29 17:00:00,17,2120.0,2120.0,0.0,1200.47,1110.19,90.28,4/29/2022
2022-04-29 18:00:00,18,2090.0,2090.0,0.0,1201.0,1110.14,90.86,4/29/2022
2022-04-29 19:00:00,19,2090.0,2090.0,0.0,1201.49,1110.14,91.35,4/29/2022
2022-04-29 20:00:00,20,2080.0,2080.0,0.0,1201.24,1110.12,91.12,4/29/2022
2022-04-29 21:00:00,21,2080.0,2080.0,0.0,1200.95,1110.09,90.86,4/29/2022
2022-04-29 22:00:00,22,2050.0,2050.0,0.0,1200.68,1110.1,90.58,4/29/2022
2022-04-29 23:00:00,23,2120.0,2120.0,0.0,1200.37,1110.18,90.19,4/29/2022
2022-04-29 23:59:59,24,2110.0,2110.0,0.0,1200.05,1110.15,89.9,4/29/2022
2022-04-30 01:00:00,1,2110.0,2110.0,0.0,1199.75,1110.21,89.54,4/30/2022
2022-04-30 02:00:00,2,2110.0,2110.0,0.0,1199.46,1110.18,89.28,4/30/2022
2022-04-30 03:00:00,3,2120.0,2120.0,0.0,1199.15,1110.18,88.97,4/30/2022
